City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Sechura,PE,2022-04-17 13:58:52,-5.5569,-80.8222,71.22,70,15,13.67
296,Bandarbeyla,SO,2022-04-17 13:58:52,9.4942,50.8122,84.42,71,70,13.82
297,Rio Gallegos,AR,2022-04-17 13:58:53,-51.6226,-69.2181,51.85,46,0,10.36
298,Xining,CN,2022-04-17 13:58:53,36.6167,101.7667,41.76,32,80,15.84
299,Kalmunai,LK,2022-04-17 13:58:53,7.4167,81.8167,82.33,80,78,9.73
300,La Orilla,MX,2022-04-17 13:58:54,17.9833,-102.2333,74.98,76,88,4.92
301,Bowen,AU,2022-04-17 13:58:54,-20.0167,148.2333,73.81,76,1,11.34
302,Romny,UA,2022-04-17 13:58:54,50.751,33.4747,37.67,95,100,4.56
303,Zeya,RU,2022-04-17 13:58:55,53.75,127.2667,28.71,74,52,1.52
304,Trudarmeyskiy,RU,2022-04-17 13:58:55,54.132,86.4098,51.78,56,100,4.03
305,Mansa,IN,2022-04-17 13:58:55,29.9833,75.3833,93.33,8,37,5.73
306,Atar,MR,2022-04-17 13:58:56,20.5169,-13.0499,102.02,7,0,15.88
307,Palmer,US,2022-04-17 13:58:56,42.1584,-72.3287,44.44,54,26,5.01
308,Urusha,RU,2022-04-17 13:58:57,54.05,122.9,25.27,58,100,1.14
309,Puri,IN,2022-04-17 13:58:57,19.8,85.85,84.72,86,74,25.64
310,Mecca,SA,2022-04-17 13:58:57,21.4267,39.8261,98.13,17,1,19.53
311,Kolaras,IN,2022-04-17 13:58:58,25.2333,77.6,93.81,8,0,6.87
312,Polovinnoye,RU,2022-04-17 13:58:58,54.7914,65.9864,49.3,37,14,7.36
313,Rocha,UY,2022-04-17 13:58:58,-34.4833,-54.3333,66.87,68,78,4.76
314,Codrington,AU,2022-04-17 13:58:59,-38.2667,141.9667,56.89,96,100,6.38
315,Douglas,US,2022-04-17 13:55:44,41.3,-96.167,39.13,62,100,12.66
316,Taldom,RU,2022-04-17 13:58:59,56.7333,37.5333,45.68,53,68,8.84
317,Sagar,IN,2022-04-17 13:58:59,23.8333,78.7167,94.86,11,5,6.49
318,Amambai,BR,2022-04-17 13:59:00,-23.1042,-55.2258,71.02,55,17,7.18
319,Pine Bluff,US,2022-04-17 13:59:00,34.2284,-92.0032,56.95,88,100,10.0
320,Turayf,SA,2022-04-17 13:59:00,31.6725,38.6637,84.45,10,0,4.61
321,Lethem,GY,2022-04-17 13:59:01,3.3803,-59.7968,87.91,50,100,11.95
322,Eyl,SO,2022-04-17 13:59:01,7.9803,49.8164,86.67,65,40,14.52
323,Meulaboh,ID,2022-04-17 13:59:02,4.1363,96.1285,79.66,85,100,2.66
324,Turukhansk,RU,2022-04-17 13:59:02,65.8167,87.9833,16.92,94,100,15.28
325,Liverpool,GB,2022-04-17 13:59:02,53.4106,-2.9779,67.89,55,20,19.57
326,Mahajanga,MG,2022-04-17 13:59:03,-15.7167,46.3167,93.22,46,20,4.61
327,Mataram,ID,2022-04-17 13:59:03,-8.5833,116.1167,79.61,84,100,2.73
328,Bangassou,CF,2022-04-17 13:59:03,4.7413,22.8184,93.96,37,27,3.31
329,Klaksvik,FO,2022-04-17 13:59:04,62.2266,-6.589,47.32,97,100,14.52
330,Chokurdakh,RU,2022-04-17 13:59:04,70.6333,147.9167,-8.52,100,30,5.17
331,Brigantine,US,2022-04-17 13:59:04,39.4101,-74.3646,52.2,67,43,13.4
332,Eenhana,NA,2022-04-17 13:59:05,-17.4667,16.3333,83.16,44,99,3.56
333,Chimbote,PE,2022-04-17 13:59:05,-9.0853,-78.5783,66.42,85,97,5.59
334,Maniitsoq,GL,2022-04-17 13:59:05,65.4167,-52.9,21.94,60,99,2.33
335,Kloulklubed,PW,2022-04-17 13:59:06,7.0419,134.2556,82.96,70,100,4.25
336,Guane,CU,2022-04-17 13:59:06,22.2025,-84.0875,81.21,62,0,8.16
337,Hohhot,CN,2022-04-17 13:59:06,40.8106,111.6522,43.09,93,40,6.71
338,Verkhnevilyuysk,RU,2022-04-17 13:59:07,63.4453,120.3167,29.91,95,100,12.55
339,Murray Bridge,AU,2022-04-17 13:59:07,-35.1167,139.2667,64.83,91,100,5.17
340,Kamen-Rybolov,RU,2022-04-17 13:59:07,44.7481,132.0403,43.81,35,100,8.05
341,Sur,OM,2022-04-17 13:59:08,22.5667,59.5289,91.63,36,42,5.03
342,Saint-Pierre,RE,2022-04-17 13:59:08,-21.3393,55.4781,82.29,77,0,18.41
343,Steamboat Springs,US,2022-04-17 13:56:10,40.485,-106.8317,37.0,96,100,6.91
344,Miranda De Ebro,ES,2022-04-17 13:59:09,42.6865,-2.947,68.45,37,100,7.4
345,General Roca,AR,2022-04-17 13:59:09,-39.0333,-67.5833,60.19,64,1,8.19
346,Lodingen,NO,2022-04-17 13:59:09,68.414,15.9951,42.94,94,97,4.83
347,Lawton,US,2022-04-17 13:58:22,34.6087,-98.3903,54.41,73,13,4.0
348,Anniston,US,2022-04-17 13:59:10,33.6598,-85.8316,63.12,94,40,4.61
349,Acajutla,SV,2022-04-17 13:59:10,13.5928,-89.8275,85.03,59,54,2.68
350,Salinopolis,BR,2022-04-17 13:59:11,-0.6136,-47.3561,83.14,74,100,4.03
351,Cerritos,US,2022-04-17 13:59:11,33.8583,-118.0648,59.79,87,75,6.91
352,Safakulevo,RU,2022-04-17 13:59:11,54.9901,62.5442,45.77,45,33,4.99
353,Toora-Khem,RU,2022-04-17 13:59:12,52.4675,96.11,42.91,83,53,1.92
354,Manoharpur,IN,2022-04-17 13:59:12,27.3,75.95,93.25,12,58,7.34
355,Sibolga,ID,2022-04-17 13:59:12,1.7427,98.7792,79.43,86,100,2.46
356,Camopi,GF,2022-04-17 13:59:13,3.1655,-52.3158,83.91,68,99,3.22
357,Kharan,PK,2022-04-17 13:59:13,28.5833,65.4167,88.05,19,99,19.1
358,Cedar City,US,2022-04-17 13:59:13,37.6775,-113.0619,49.39,41,1,0.98
359,Dymer,UA,2022-04-17 13:59:14,50.7865,30.3026,43.95,67,100,12.71
360,Kangavar,IR,2022-04-17 13:59:14,34.5043,47.9653,64.04,18,59,5.23
361,Jasper,US,2022-04-17 13:59:14,37.2001,-94.3502,48.24,73,100,5.99
362,Posse,BR,2022-04-17 13:59:15,-14.0931,-46.3694,80.26,58,67,6.33
363,Kieta,PG,2022-04-17 13:59:15,-6.2167,155.6333,79.68,82,100,2.98
364,Pacific Grove,US,2022-04-17 13:59:15,36.6177,-121.9166,47.88,89,5,5.99
365,Kautokeino,NO,2022-04-17 13:59:16,69.0125,23.0412,35.47,100,100,4.05
366,Gat,IL,2022-04-17 13:59:16,31.61,34.7642,97.48,11,0,5.64
367,Merauke,ID,2022-04-17 13:59:16,-8.4667,140.3333,80.55,81,100,2.77
368,Ouango,CF,2022-04-17 13:59:17,4.3133,22.5552,94.84,37,34,5.84
369,Terre Haute,US,2022-04-17 13:57:45,39.4667,-87.4139,43.03,54,100,4.0
370,Paka,MY,2022-04-17 13:59:17,4.6374,103.4368,82.33,89,67,0.0
371,Orchard Homes,US,2022-04-17 13:59:18,46.8633,-114.0484,31.84,88,96,3.53
372,Bairiki,KI,2022-04-17 13:59:18,1.3292,172.9752,78.8,89,20,5.75
373,Huarmey,PE,2022-04-17 13:59:18,-10.0681,-78.1522,68.2,81,45,5.84
374,Minab,IR,2022-04-17 13:59:19,27.1467,57.0801,93.52,31,36,11.5
375,Nyurba,RU,2022-04-17 13:59:19,63.2842,118.3319,31.68,94,100,12.48
376,Dawei,MM,2022-04-17 13:59:19,14.0833,98.2,80.01,86,55,2.89
377,Calbuco,CL,2022-04-17 13:59:20,-41.768,-73.1273,49.21,86,91,4.23
378,Santa Rosa Del Sur,CO,2022-04-17 13:59:20,7.9644,-74.0544,68.95,98,100,1.7
379,Sitka,US,2022-04-17 13:59:21,57.0531,-135.33,36.37,87,100,2.46
380,Jackson,US,2022-04-17 13:59:21,42.4165,-122.8345,35.01,89,100,1.74
381,Semnan,IR,2022-04-17 13:59:21,35.5729,53.3971,60.64,36,20,16.11
382,Aldan,RU,2022-04-17 13:59:22,58.6031,125.3894,16.39,86,100,7.72
383,Caraula,RO,2022-04-17 13:59:22,44.1833,23.25,41.14,97,100,8.41
384,Cururupu,BR,2022-04-17 13:59:23,-1.8283,-44.8683,85.62,71,86,3.13
385,San Francisco,US,2022-04-17 13:57:12,37.7749,-122.4194,46.89,87,5,11.01
386,Samarai,PG,2022-04-17 13:59:23,-10.6167,150.6667,82.13,79,92,9.6
387,Ous,RU,2022-04-17 13:59:23,60.9058,61.5186,31.73,75,94,6.35
388,Toktogul,KG,2022-04-17 13:59:24,41.8708,72.9402,65.16,42,96,3.91
389,Muriwai Beach,NZ,2022-04-17 13:59:24,-36.8167,174.45,63.36,84,100,20.31
390,Batagay,RU,2022-04-17 13:59:24,67.6333,134.6333,5.31,98,32,5.3
391,Ngaoundere,CM,2022-04-17 13:59:25,7.3167,13.5833,72.01,76,93,6.24
392,Zaporizhzhya,UA,2022-04-17 13:59:25,47.8167,35.1833,55.26,61,100,3.6
393,Road Town,VG,2022-04-17 13:55:09,18.4167,-64.6167,82.44,65,40,12.66
394,Saint-Joseph,RE,2022-04-17 13:59:26,-21.3667,55.6167,81.21,83,32,11.9
395,Calama,CL,2022-04-17 13:58:48,-22.4667,-68.9333,46.89,12,0,21.85
396,Grand Gaube,MU,2022-04-17 13:59:26,-20.0064,57.6608,79.38,88,41,5.99
397,Tarata,BO,2022-04-17 13:59:26,-17.6167,-66.0167,58.68,50,12,1.36
398,Bheramara,BD,2022-04-17 13:59:27,24.0232,88.9925,91.83,35,74,11.61
399,Monrovia,LR,2022-04-17 13:59:27,6.3005,-10.7969,85.77,72,100,5.35
400,Greenfield,US,2022-04-17 13:58:15,42.9614,-88.0126,35.8,62,100,9.22
401,Ekimchan,RU,2022-04-17 13:59:28,53.0667,132.9667,15.58,97,92,2.77
402,Bilibino,RU,2022-04-17 13:59:28,68.0546,166.4372,9.82,97,100,2.71
403,Bosaso,SO,2022-04-17 13:59:28,11.2842,49.1816,85.98,84,20,10.36
404,Oros,BR,2022-04-17 13:56:02,-6.2444,-38.9136,91.99,47,49,3.58
405,Tukan,RU,2022-04-17 13:59:29,53.8409,57.4552,44.71,79,45,0.78
406,Houston,US,2022-04-17 13:57:23,29.7633,-95.3633,76.28,87,100,5.75
407,Yumen,CN,2022-04-17 13:59:29,40.2833,97.2,49.55,21,0,10.11
408,Jiuquan,CN,2022-04-17 13:59:29,39.7432,98.5174,49.53,22,59,2.91
409,Faranah,GN,2022-04-17 13:59:30,10.0404,-10.7434,101.57,17,81,7.23
410,Los Llanos De Aridane,ES,2022-04-17 13:59:30,28.6585,-17.9182,69.55,73,0,17.27
411,Halifax,CA,2022-04-17 13:55:38,44.6453,-63.5724,51.69,95,92,5.01
412,Garowe,SO,2022-04-17 13:59:31,8.4054,48.4845,97.47,23,72,10.76
413,San Jose De Gracia,MX,2022-04-17 13:59:31,20.6667,-102.5833,67.44,22,100,0.89
414,Buta,CD,2022-04-17 13:59:31,2.7858,24.73,96.39,31,100,2.71
415,Iranshahr,IR,2022-04-17 13:59:32,27.2025,60.6848,98.94,14,58,16.11
416,Miastko,PL,2022-04-17 13:59:32,54.0028,16.9826,54.37,41,25,8.93
417,Gornyy,RU,2022-04-17 13:59:32,55.1153,83.9059,50.97,76,100,3.65
418,Ambon,ID,2022-04-17 13:59:33,-3.6954,128.1814,77.14,94,40,5.75
419,Caravelas,BR,2022-04-17 13:59:33,-17.7125,-39.2481,77.41,70,100,11.86
420,Canon City,US,2022-04-17 13:59:33,38.441,-105.2424,55.56,34,0,19.57
421,Gerede,TR,2022-04-17 13:59:34,40.8008,32.1969,52.45,65,100,7.31
422,Tyazhinskiy,RU,2022-04-17 13:59:34,56.116,88.524,42.67,95,100,6.22
423,Brae,GB,2022-04-17 13:59:34,60.3964,-1.353,51.06,83,100,12.59
424,Teeli,RU,2022-04-17 13:59:35,51.0333,90.2333,54.93,31,2,3.51
425,Houma,US,2022-04-17 13:59:35,29.5958,-90.7195,77.0,89,93,8.99
426,Lompoc,US,2022-04-17 13:59:35,34.6391,-120.4579,52.79,84,100,8.01
427,Truth Or Consequences,US,2022-04-17 13:59:36,33.1284,-107.2528,60.15,15,0,5.01
428,Honiara,SB,2022-04-17 13:59:36,-9.4333,159.95,77.77,84,100,4.92
429,Kaohsiung,TW,2022-04-17 13:59:36,22.6163,120.3133,76.95,74,20,6.91
430,Baihar,IN,2022-04-17 13:59:37,22.1,80.55,87.98,14,1,4.05
431,Lokosovo,RU,2022-04-17 13:59:37,61.1333,74.8167,24.69,88,99,7.16
432,Cienfuegos,CU,2022-04-17 13:59:37,22.1461,-80.4356,80.44,59,5,7.96
433,Vao,NC,2022-04-17 13:59:38,-22.6667,167.4833,76.82,70,9,3.94
434,Urumqi,CN,2022-04-17 13:58:03,43.801,87.6005,65.35,9,0,6.71
435,Tucuman,AR,2022-04-17 13:59:22,-26.8241,-65.2226,62.6,82,0,4.61
436,Abu Dhabi,AE,2022-04-17 13:59:38,24.4667,54.3667,89.71,48,0,14.97
437,Inhambane,MZ,2022-04-17 13:58:44,-23.865,35.3833,76.98,88,40,5.75
438,Pontes E Lacerda,BR,2022-04-17 13:58:12,-15.2261,-59.3353,79.45,62,2,8.3
439,Amahai,ID,2022-04-17 13:59:39,-3.3333,128.9167,78.73,84,99,4.81
440,Ishinomaki,JP,2022-04-17 13:59:39,38.4167,141.3,48.92,88,0,8.08
441,Polson,US,2022-04-17 13:59:40,47.6936,-114.1632,31.21,63,100,6.06
442,Coahuayana,MX,2022-04-17 13:59:40,18.7333,-103.6833,74.68,75,100,2.91
443,Poyarkovo,RU,2022-04-17 13:59:40,49.6,128.6833,36.32,61,12,4.61
444,Kota Tinggi,MY,2022-04-17 13:59:41,1.7381,103.8999,79.03,91,100,1.97
445,Narsaq,GL,2022-04-17 13:59:41,60.9167,-46.05,32.02,76,100,2.26
446,Hervey Bay,AU,2022-04-17 13:59:41,-25.2986,152.8535,66.02,87,8,10.0
447,Katherine,AU,2022-04-17 13:59:42,-14.4667,132.2667,86.32,45,86,10.36
448,Half Moon Bay,US,2022-04-17 13:59:42,37.4636,-122.4286,46.83,88,100,0.0
449,The Pas,CA,2022-04-17 13:59:42,53.8251,-101.2541,14.02,57,40,5.75
450,Vaitape,PF,2022-04-17 13:55:18,-16.5167,-151.75,80.89,71,9,11.34
451,Rouvroy,FR,2022-04-17 13:59:43,50.3925,2.904,69.53,37,6,11.12
452,Hay River,CA,2022-04-17 13:59:43,60.8156,-115.7999,6.78,78,75,3.44
453,Kemise,ET,2022-04-17 13:59:44,10.7167,39.8667,84.72,26,100,10.38
454,Yelets,RU,2022-04-17 13:59:44,52.6237,38.5017,39.15,89,100,11.21
455,Nurota,UZ,2022-04-17 13:59:44,40.5614,65.6886,76.42,33,94,8.68
456,Srednekolymsk,RU,2022-04-17 13:59:45,67.45,153.6833,4.75,98,100,5.06
457,Tsurugi,JP,2022-04-17 13:59:45,36.45,136.6333,47.75,66,0,3.6
458,Sochi,RU,2022-04-17 13:59:45,43.6,39.7303,66.29,62,81,3.51
459,Moose Jaw,CA,2022-04-17 13:59:05,50.4001,-105.5344,19.65,93,100,6.91
460,Banjar,ID,2022-04-17 13:59:46,-8.19,114.9675,79.97,90,100,2.48
461,Mitu,CO,2022-04-17 13:59:46,1.1983,-70.1733,81.93,69,91,1.36
462,Uttaradit,TH,2022-04-17 13:59:46,17.6667,100.5,80.02,60,76,5.19
463,Wagar,SD,2022-04-17 13:59:47,16.1525,36.2032,103.5,15,60,4.81
464,Areka,ET,2022-04-17 13:59:47,7.0667,37.7,77.14,50,70,6.06
465,Axim,GH,2022-04-17 13:59:47,4.8699,-2.2405,82.9,75,100,9.84
466,Rupert,US,2022-04-17 13:59:48,42.6191,-113.6772,33.19,65,65,6.29
467,Sept-Iles,CA,2022-04-17 13:59:48,50.2001,-66.3821,41.52,48,75,9.22
468,Northam,GB,2022-04-17 13:59:48,51.0333,-4.2167,57.25,81,100,13.76
469,Yabrud,SY,2022-04-17 13:59:49,33.9674,36.6574,70.56,15,100,8.93
470,La Paz,BO,2022-04-17 13:57:22,-16.5,-68.15,48.18,31,20,4.61
471,San Juan,AR,2022-04-17 13:59:28,-31.5375,-68.5364,69.93,36,0,3.8
472,Tena,EC,2022-04-17 13:59:49,-0.9833,-77.8167,69.96,86,97,0.92
473,Ampanihy,MG,2022-04-17 13:59:50,-24.7,44.75,83.8,54,29,17.07
474,Brindisi,IT,2022-04-17 13:59:50,40.5833,17.6667,57.56,65,100,21.39
475,Porbandar,IN,2022-04-17 13:59:50,21.6422,69.6093,82.74,71,0,10.07
476,Petropavlovsk-Kamchatskiy,RU,2022-04-17 13:59:51,53.0452,158.6483,27.19,74,0,4.47
477,Nanchang,CN,2022-04-17 13:54:53,28.6833,115.8833,53.92,91,100,2.33
478,Craig,US,2022-04-17 13:59:51,40.5153,-107.5464,37.35,93,100,4.61
479,Qalyub,EG,2022-04-17 13:59:51,30.1792,31.2056,105.08,7,10,18.72
480,Ratnagiri,IN,2022-04-17 13:59:52,16.9833,73.3,83.08,66,0,8.25
481,Sorland,NO,2022-04-17 13:59:52,67.667,12.6934,42.12,92,100,20.74
482,Zheleznodorozhnyy,RU,2022-04-17 13:59:52,55.7503,38.0042,42.44,53,100,11.54
483,Shellbrook,CA,2022-04-17 13:59:53,53.2168,-106.4011,13.23,89,100,1.32
484,Sarahan,IN,2022-04-17 13:59:53,31.5167,77.8,56.37,50,100,6.06
485,Floresta,BR,2022-04-17 13:59:53,-8.6011,-38.5686,91.42,41,19,4.88
486,Kjollefjord,NO,2022-04-17 13:59:54,70.9457,27.3465,41.05,97,100,5.95
487,Aksarka,RU,2022-04-17 13:59:54,66.5606,67.7975,17.31,89,16,7.54
488,Den Helder,NL,2022-04-17 13:59:54,52.9599,4.7593,67.01,40,11,15.01
489,Conde,BR,2022-04-17 13:57:00,-7.2597,-34.9075,85.46,70,75,10.36
490,Koumra,TD,2022-04-17 13:59:55,8.9126,17.5539,105.67,19,49,2.73
491,Dharmavaram,IN,2022-04-17 13:59:55,14.4333,77.7167,88.45,39,79,4.0
492,Moree,AU,2022-04-17 13:59:29,-29.4667,149.85,62.62,67,0,10.36
493,Nizhniy Kuranakh,RU,2022-04-17 13:59:56,58.8353,125.4869,19.72,88,100,5.3
494,Mandalgovi,MN,2022-04-17 13:59:56,45.7625,106.2708,42.37,34,0,10.65
495,Flin Flon,CA,2022-04-17 13:56:58,54.7682,-101.865,13.84,73,40,2.3
496,Roald,NO,2022-04-17 13:59:56,62.5833,6.1333,59.92,47,40,2.3
497,Kuragino,RU,2022-04-17 13:59:57,53.8975,92.6725,56.95,56,12,4.45
498,Todos Santos,MX,2022-04-17 13:59:57,23.45,-110.2167,71.78,43,100,3.62
499,Laurel,US,2022-04-17 13:59:54,39.0993,-76.8483,53.47,46,0,9.22
500,Salamiyah,SY,2022-04-17 13:59:58,35.0113,37.0532,83.59,11,100,11.12
501,Kovdor,RU,2022-04-17 13:59:58,67.5662,30.4758,38.26,93,100,7.18
502,Silva Jardim,BR,2022-04-17 13:59:58,-22.6508,-42.3917,76.98,63,7,5.84
503,Severnyy-Kospashskiy,RU,2022-04-17 13:59:59,59.0925,57.8008,34.61,38,93,2.93
504,Boyolangu,ID,2022-04-17 13:59:59,-8.1181,111.8935,77.56,90,100,2.13
505,Miragoane,HT,2022-04-17 13:59:59,18.4423,-73.0876,79.23,63,38,3.98
506,Terney,RU,2022-04-17 14:00:00,45.0503,136.6092,40.24,60,99,5.39
507,Port Lincoln,AU,2022-04-17 14:00:00,-34.7333,135.8667,62.73,81,100,6.49
508,Piranshahr,IR,2022-04-17 14:00:01,36.701,45.1413,58.37,43,39,4.38
509,Kirakira,SB,2022-04-17 14:00:02,-10.4544,161.9205,79.61,81,100,3.69
510,Noumea,NC,2022-04-17 13:59:38,-22.2763,166.4572,77.0,99,28,5.12
511,Ulaangom,MN,2022-04-17 14:00:03,49.9811,92.0667,46.42,33,0,0.67
512,Sheridan,US,2022-04-17 13:57:53,44.8333,-106.9173,34.47,53,46,3.0
513,Muroto,JP,2022-04-17 14:00:04,33.2833,134.15,60.04,54,93,5.48
514,Alugan,PH,2022-04-17 14:00:06,12.2188,125.4808,80.29,76,47,10.04
515,Emilio Carranza,MX,2022-04-17 14:00:08,19.9711,-96.6114,79.2,76,86,0.34
516,Alenquer,BR,2022-04-17 14:00:10,-1.9417,-54.7383,82.58,73,100,2.71
517,Kudahuvadhoo,MV,2022-04-17 14:00:12,2.6708,72.8944,84.43,70,76,11.86
518,Kropotkin,RU,2022-04-17 14:00:14,45.4375,40.5756,67.93,51,100,8.01
519,Raudeberg,NO,2022-04-17 14:00:17,61.9875,5.1352,54.27,77,100,17.6
520,Safford,US,2022-04-17 14:00:19,32.834,-109.7076,67.12,21,0,2.28
521,Montepuez,MZ,2022-04-17 14:00:20,-13.1256,38.9997,76.01,86,15,7.38
522,Karatuzskoye,RU,2022-04-17 14:00:21,53.6072,92.8667,55.92,63,9,4.94
523,Gandajika,CD,2022-04-17 14:00:23,-6.75,23.95,85.68,49,34,3.76
524,Chapada Dos Guimaraes,BR,2022-04-17 14:00:25,-15.4606,-55.7497,76.3,62,12,3.56
525,Ngorongoro,TZ,2022-04-17 14:00:26,-3.2397,35.4875,59.16,82,99,5.48
526,Mikkeli,FI,2022-04-17 14:00:29,61.6886,27.2723,49.14,43,0,5.75
527,Morant Bay,JM,2022-04-17 14:00:29,17.8815,-76.4093,85.71,76,15,9.84
528,Cayenne,GF,2022-04-17 14:00:30,4.9333,-52.3333,85.08,9,75,11.5
529,Lichuan,CN,2022-04-17 14:00:31,30.3,108.85,42.73,96,100,2.55
530,Alice Town,BS,2022-04-17 14:00:31,25.7167,-79.3,77.22,71,45,13.29
531,Moron,AR,2022-04-17 14:00:32,-34.6534,-58.6198,71.02,72,93,4.68
532,Mareeba,AU,2022-04-17 14:00:33,-17.0,145.4333,69.44,92,77,2.53
533,Sao Jose Da Coroa Grande,BR,2022-04-17 14:00:33,-8.8978,-35.1478,83.84,71,46,6.69
534,Varzea Alegre,BR,2022-04-17 14:00:34,-5.35,-40.3833,92.08,42,57,5.21
535,Prince Albert,CA,2022-04-17 14:00:09,53.2001,-105.7677,20.64,78,100,3.24
536,Morro Bay,US,2022-04-17 13:55:38,35.3658,-120.8499,51.21,95,5,3.98
537,Anaco,VE,2022-04-17 14:00:35,9.4389,-64.4728,81.75,62,100,13.29
538,Ancud,CL,2022-04-17 13:57:30,-41.8697,-73.8203,62.22,81,100,2.3
539,Fairbanks,US,2022-04-17 13:59:53,64.8378,-147.7164,4.06,92,5,4.83
540,Poros,GR,2022-04-17 14:00:35,37.4994,23.4536,54.86,81,93,21.05
541,Rypin,PL,2022-04-17 13:57:38,53.066,19.4094,51.08,37,24,9.33
542,Lerwick,GB,2022-04-17 14:00:36,60.1545,-1.1494,48.47,91,100,15.32
543,Bajram Curri,AL,2022-04-17 14:00:37,42.3554,20.0784,43.86,96,100,8.1
544,Komsomolets,KZ,2022-04-17 14:00:37,53.7453,62.0708,51.3,39,2,3.58
545,Palimbang,PH,2022-04-17 14:00:38,6.2106,124.1894,80.11,84,100,3.89
546,Podbrdo,BA,2022-04-17 14:00:38,44.4408,17.0139,43.02,55,100,15.84
547,Portland,US,2022-04-17 13:58:53,45.5234,-122.6762,39.78,89,45,3.0
548,Luang Prabang,LA,2022-04-17 14:00:39,19.8856,102.1347,74.39,92,58,1.99
549,Riyadh,SA,2022-04-17 14:00:29,24.6877,46.7219,91.63,12,0,11.25
550,Samoylovka,RU,2022-04-17 14:00:39,51.184,43.7081,56.73,64,100,5.91
551,Labuhan,ID,2022-04-17 14:00:40,-6.8844,112.2051,81.88,80,27,6.91
552,Nishihara,JP,2022-04-17 14:00:40,26.1842,127.7558,67.28,56,20,5.75
553,San Andres,CO,2022-04-17 14:00:40,12.5847,-81.7006,79.65,77,32,10.85
554,Novo Aripuana,BR,2022-04-17 14:00:41,-5.1206,-60.3797,79.61,88,100,0.78
555,Mezhdurechensk,RU,2022-04-17 14:00:41,53.6942,88.0603,47.71,90,100,3.4
556,Ust-Kulom,RU,2022-04-17 14:00:41,61.6864,53.6902,36.52,69,61,5.7
557,Qinzhou,CN,2022-04-17 14:00:42,21.95,108.6167,59.09,87,100,12.24
558,Mut,TR,2022-04-17 14:00:42,36.6439,33.4389,77.9,17,99,13.85
559,Khvoynaya,RU,2022-04-17 14:00:43,58.9,34.5333,41.07,63,96,4.63
560,Te Anau,NZ,2022-04-17 14:00:43,-45.4167,167.7167,44.82,93,15,1.36
561,Forbes,AU,2022-04-17 14:00:43,-33.3833,148.0167,62.92,57,100,6.98
562,Deputatskiy,RU,2022-04-17 14:00:44,69.3,139.9,-0.98,100,100,2.93
563,Ghanzi,BW,2022-04-17 14:00:44,-21.5667,21.7833,79.83,42,87,7.85
564,Bullas,ES,2022-04-17 14:00:44,38.0467,-1.6723,78.1,22,4,8.84
565,Gurlan,UZ,2022-04-17 14:00:45,41.8447,60.3919,59.07,36,100,14.83
566,Sarangani,PH,2022-04-17 14:00:45,5.4033,125.4636,81.95,79,99,9.66
567,Yarada,IN,2022-04-17 14:00:46,17.65,83.2667,86.32,79,75,8.05
568,Mazagao,BR,2022-04-17 14:00:46,-0.115,-51.2894,85.32,66,97,3.13
569,Ketchikan,US,2022-04-17 14:00:46,55.3422,-131.6461,35.89,76,82,3.58
570,Tokmak,UA,2022-04-17 14:00:47,47.2514,35.7058,58.12,67,100,9.1
571,Strezhevoy,RU,2022-04-17 14:00:47,60.7333,77.5889,25.9,89,100,9.84
572,Ushtobe,KZ,2022-04-17 14:00:47,45.2514,77.9838,69.24,16,8,9.42
573,Aguia Branca,BR,2022-04-17 14:00:48,-18.9831,-40.7403,79.7,57,100,3.91
574,Khorramabad,IR,2022-04-17 14:00:48,33.4878,48.3558,69.04,15,2,8.5
575,Saint-Francois,FR,2022-04-17 14:00:49,46.4154,3.9054,68.68,33,0,11.5
